measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),England,Both,All ages,Neurological disorders,Rate,2010,1092.062302,1981.574768,517.5894367
YLDs (Years Lived with Disability),England,Male,Age-standardized,Neurological disorders,Rate,2010,686.7170059,1249.737514,310.7127261
YLDs (Years Lived with Disability),England,Female,Age-standardized,Neurological disorders,Rate,2010,1179.256696,2269.243956,442.7736662
YLDs (Years Lived with Disability),England,Both,Age-standardized,Neurological disorders,Rate,2010,935.9690809,1764.957626,386.7178451
YLDs (Years Lived with Disability),South East England,Male,All ages,All causes,Number,2010,527542.7284,678695.6317,394146.1517
YLDs (Years Lived with Disability),South East England,Female,All ages,All causes,Number,2010,669047.9244,864453.4472,494663.0334
YLDs (Years Lived with Disability),South East England,Both,All ages,All causes,Number,2010,1196590.653,1545486.804,887945.6507
YLDs (Years Lived with Disability),South East England,Male,All ages,All causes,Rate,2010,12372.29091,15917.23161,9243.783651
YLDs (Years Lived with Disability),South East England,Female,All ages,All causes,Rate,2010,15158.42061,19585.66564,11207.43379
YLDs (Years Lived with Disability),South East England,Both,All ages,All causes,Rate,2010,13789.40394,17810.05206,10232.60647
YLDs (Years Lived with Disability),South East England,Male,Age-standardized,All causes,Rate,2010,10367.42006,13365.013,7699.235464
YLDs (Years Lived with Disability),South East England,Female,Age-standardized,All causes,Rate,2010,12315.4891,16054.20346,9060.098793
YLDs (Years Lived with Disability),South East England,Both,Age-standardized,All causes,Rate,2010,11346.10585,14643.82138,8384.975681
YLDs (Years Lived with Disability),England,Male,All ages,Mental disorders,Number,2010,507085.8834,664007.9313,369824.9608
YLDs (Years Lived with Disability),England,Female,All ages,Mental disorders,Number,2010,599167.9104,787177.0227,442550.5741
YLDs (Years Lived with Disability),England,Both,All ages,Mental disorders,Number,2010,1106253.794,1453728.446,815847.8138
YLDs (Years Lived with Disability),England,Male,All ages,Mental disorders,Rate,2010,1933.885393,2532.342709,1410.410176
YLDs (Years Lived with Disability),England,Female,All ages,Mental disorders,Rate,2010,2212.507976,2906.756872,1634.177428
YLDs (Years Lived with Disability),England,Both,All ages,Mental disorders,Rate,2010,2075.443994,2727.341581,1530.613006
YLDs (Years Lived with Disability),England,Male,Age-standardized,Mental disorders,Rate,2010,1811.996608,2382.016846,1318.39211
YLDs (Years Lived with Disability),England,Female,Age-standardized,Mental disorders,Rate,2010,2054.73804,2722.842803,1514.438438
YLDs (Years Lived with Disability),England,Both,Age-standardized,Mental disorders,Rate,2010,1934.891952,2560.547978,1419.362624
YLDs (Years Lived with Disability),England,Male,All ages,Skin and subcutaneous diseases,Number,2010,161906.0933,233440.5315,110324.9852
YLDs (Years Lived with Disability),England,Female,All ages,Skin and subcutaneous diseases,Number,2010,188106.4211,275288.8747,124569.8885
YLDs (Years Lived with Disability),England,Both,All ages,Skin and subcutaneous diseases,Number,2010,350012.5144,510897.7409,235400.5095
YLDs (Years Lived with Disability),England,Male,All ages,Skin and subcutaneous diseases,Rate,2010,617.4650868,890.2776609,420.7489982
YLDs (Years Lived with Disability),England,Female,All ages,Skin and subcutaneous diseases,Rate,2010,694.6082221,1016.54114,459.9910427
YLDs (Years Lived with Disability),England,Both,All ages,Skin and subcutaneous diseases,Rate,2010,656.6588741,958.4958295,441.6351622
YLDs (Years Lived with Disability),England,Male,Age-standardized,Skin and subcutaneous diseases,Rate,2010,619.8031184,892.6178948,417.4665965
YLDs (Years Lived with Disability),England,Female,Age-standardized,Skin and subcutaneous diseases,Rate,2010,737.9061406,1072.122014,484.7227696
YLDs (Years Lived with Disability),England,Both,Age-standardized,Skin and subcutaneous diseases,Rate,2010,677.3290902,980.9527416,450.9236179
YLDs (Years Lived with Disability),South East England,Male,All ages,Neoplasms,Number,2010,11570.36283,14980.81451,8482.067794
YLDs (Years Lived with Disability),South East England,Female,All ages,Neoplasms,Number,2010,12219.34349,15920.67223,8959.887915
YLDs (Years Lived with Disability),South East England,Both,All ages,Neoplasms,Number,2010,23789.70632,30648.04014,17432.89869
YLDs (Years Lived with Disability),South East England,Male,All ages,Neoplasms,Rate,2010,271.3560194,351.340252,198.9272235
YLDs (Years Lived with Disability),South East England,Female,All ages,Neoplasms,Rate,2010,276.8500452,360.7099539,203.001526
YLDs (Years Lived with Disability),South East England,Both,All ages,Neoplasms,Rate,2010,274.1504534,353.1852806,200.8951694
YLDs (Years Lived with Disability),South East England,Male,Age-standardized,Neoplasms,Rate,2010,173.4635251,226.1784516,126.5504468
YLDs (Years Lived with Disability),South East England,Female,Age-standardized,Neoplasms,Rate,2010,166.5522821,219.6478997,120.7907791
YLDs (Years Lived with Disability),South East England,Both,Age-standardized,Neoplasms,Rate,2010,168.0840508,218.1025558,122.1511526
YLDs (Years Lived with Disability),South East England,Male,All ages,Neurological disorders,Number,2010,33767.54939,59496.2598,16451.7959
YLDs (Years Lived with Disability),South East England,Female,All ages,Neurological disorders,Number,2010,62208.14187,113841.0443,28891.35657
YLDs (Years Lived with Disability),South East England,Both,All ages,Neurological disorders,Number,2010,95975.69126,172303.7475,46174.64566
YLDs (Years Lived with Disability),South East England,Male,All ages,Neurological disorders,Rate,2010,791.9395373,1395.346755,385.8387081
YLDs (Years Lived with Disability),South East England,Female,All ages,Neurological disorders,Rate,2010,1409.43144,2579.262814,654.5829062
YLDs (Years Lived with Disability),South East England,Both,All ages,Neurological disorders,Rate,2010,1106.015304,1985.613015,532.1124974
YLDs (Years Lived with Disability),South East England,Male,Age-standardized,Neurological disorders,Rate,2010,686.3230869,1250.807945,312.3669803
YLDs (Years Lived with Disability),South East England,Female,Age-standardized,Neurological disorders,Rate,2010,1183.070334,2282.111056,445.2620825
YLDs (Years Lived with Disability),South East England,Both,Age-standardized,Neurological disorders,Rate,2010,937.8023947,1764.763002,387.1211791
YLDs (Years Lived with Disability),South East England,Male,All ages,Skin and subcutaneous diseases,Number,2010,26798.68926,38806.75255,18135.31953
YLDs (Years Lived with Disability),South East England,Female,All ages,Skin and subcutaneous diseases,Number,2010,31105.43502,45608.45909,20512.44632
YLDs (Years Lived with Disability),South East England,Both,All ages,Skin and subcutaneous diseases,Number,2010,57904.12428,84291.97775,38688.66501
YLDs (Years Lived with Disability),South East England,Male,All ages,Skin and subcutaneous diseases,Rate,2010,628.5010893,910.1223576,425.3218494
YLDs (Years Lived with Disability),South East England,Female,All ages,Skin and subcutaneous diseases,Rate,2010,704.7466256,1033.337345,464.7444191
YLDs (Years Lived with Disability),South East England,Both,All ages,Skin and subcutaneous diseases,Rate,2010,667.2819627,971.3732321,445.8447242
YLDs (Years Lived with Disability),South East England,Male,Age-standardized,Skin and subcutaneous diseases,Rate,2010,630.9723884,910.6233699,422.8688057
YLDs (Years Lived with Disability),South East England,Female,Age-standardized,Skin and subcutaneous diseases,Rate,2010,752.1600107,1092.377812,491.1180536
YLDs (Years Lived with Disability),South East England,Both,Age-standardized,Skin and subcutaneous diseases,Rate,2010,689.979335,998.4519123,455.9101634
YLDs (Years Lived with Disability),England,Male,All ages,Neglected tropical diseases and malaria,Number,2011,695.7451674,1336.797217,345.1212916
YLDs (Years Lived with Disability),England,Female,All ages,Neglected tropical diseases and malaria,Number,2011,1727.90355,2571.543317,1086.604943
YLDs (Years Lived with Disability),England,Both,All ages,Neglected tropical diseases and malaria,Number,2011,2423.648718,3756.27268,1507.26464
YLDs (Years Lived with Disability),England,Male,All ages,Neglected tropical diseases and malaria,Rate,2011,2.629469717,5.052234591,1.304336742
YLDs (Years Lived with Disability),England,Female,All ages,Neglected tropical diseases and malaria,Rate,2011,6.334784562,9.427709608,3.983676182
YLDs (Years Lived with Disability),England,Both,All ages,Neglected tropical diseases and malaria,Rate,2011,4.510291911,6.99024003,2.804945892
YLDs (Years Lived with Disability),England,Male,Age-standardized,Neglected tropical diseases and malaria,Rate,2011,3.538903409,7.180907395,1.617705794
YLDs (Years Lived with Disability),England,Female,Age-standardized,Neglected tropical diseases and malaria,Rate,2011,8.353579278,12.8524666,5.106187877
YLDs (Years Lived with Disability),England,Both,Age-standardized,Neglected tropical diseases and malaria,Rate,2011,5.913785212,9.316048497,3.596926134
YLDs (Years Lived with Disability),England,Male,All ages,Nutritional deficiencies,Number,2011,31365.04303,45013.00635,19772.7739
YLDs (Years Lived with Disability),England,Female,All ages,Nutritional deficiencies,Number,2011,52796.05724,74033.01113,34918.67827
YLDs (Years Lived with Disability),England,Both,All ages,Nutritional deficiencies,Number,2011,84161.10027,118307.7893,55413.53877
YLDs (Years Lived with Disability),England,Male,All ages,Nutritional deficiencies,Rate,2011,118.5397107,170.1202432,74.72838137
YLDs (Years Lived with Disability),England,Female,All ages,Nutritional deficiencies,Rate,2011,193.5592113,271.4174503,128.017738
YLDs (Years Lived with Disability),England,Both,All ages,Nutritional deficiencies,Rate,2011,156.6196978,220.1650186,103.1218897
YLDs (Years Lived with Disability),England,Male,Age-standardized,Nutritional deficiencies,Rate,2011,125.4312714,182.682131,77.95455283
YLDs (Years Lived with Disability),England,Female,Age-standardized,Nutritional deficiencies,Rate,2011,206.3521243,292.19979,134.2960162
YLDs (Years Lived with Disability),England,Both,Age-standardized,Nutritional deficiencies,Rate,2011,165.7056876,237.636568,108.0911073
YLDs (Years Lived with Disability),England,Male,All ages,Sense organ diseases,Number,2011,193178.3665,272956.1906,132183.562
YLDs (Years Lived with Disability),England,Female,All ages,Sense organ diseases,Number,2011,224298.7265,313776.8583,153617.9938
YLDs (Years Lived with Disability),England,Both,All ages,Sense organ diseases,Number,2011,417477.093,588120.2308,285060.366
YLDs (Years Lived with Disability),England,Male,All ages,Sense organ diseases,Rate,2011,730.0901084,1031.599026,499.5689365
YLDs (Years Lived with Disability),England,Female,All ages,Sense organ diseases,Rate,2011,822.3167953,1150.358651,563.1893605
YLDs (Years Lived with Disability),England,Both,All ages,Sense organ diseases,Rate,2011,776.9044837,1094.46303,530.483421
YLDs (Years Lived with Disability),England,Male,Age-standardized,Sense organ diseases,Rate,2011,538.8612487,760.7004953,370.0505589
YLDs (Years Lived with Disability),England,Female,Age-standardized,Sense organ diseases,Rate,2011,520.1306698,732.8581745,356.1108321
YLDs (Years Lived with Disability),England,Both,Age-standardized,Sense organ diseases,Rate,2011,529.7066268,745.51934,361.6102608
YLDs (Years Lived with Disability),England,Male,All ages,Digestive diseases,Number,2011,86063.48396,116744.2592,61203.74621
YLDs (Years Lived with Disability),England,Female,All ages,Digestive diseases,Number,2011,115500.4336,161229.9665,81136.32744
YLDs (Years Lived with Disability),England,Both,All ages,Digestive diseases,Number,2011,201563.9175,275833.9731,143008.9206
YLDs (Years Lived with Disability),England,Male,All ages,Digestive diseases,Rate,2011,325.2646737,441.2182917,231.3108373
YLDs (Years Lived with Disability),England,Female,All ages,Digestive diseases,Rate,2011,423.4439842,591.0961307,297.4594007
YLDs (Years Lived with Disability),England,Both,All ages,Digestive diseases,Rate,2011,375.1006077,513.3135544,266.1326177
YLDs (Years Lived with Disability),England,Male,Age-standardized,Digestive diseases,Rate,2011,256.2562894,348.7383154,182.2250006
YLDs (Years Lived with Disability),England,Female,Age-standardized,Digestive diseases,Rate,2011,340.21953,474.8944515,239.9057387
YLDs (Years Lived with Disability),England,Both,Age-standardized,Digestive diseases,Rate,2011,298.1483527,413.2384497,211.2597826
YLDs (Years Lived with Disability),England,Male,All ages,Musculoskeletal disorders,Number,2011,673733.8767,896622.8445,478211.9887
YLDs (Years Lived with Disability),England,Female,All ages,Musculoskeletal disorders,Number,2011,961547.3789,1282855.811,684861.2616
YLDs (Years Lived with Disability),England,Both,All ages,Musculoskeletal disorders,Number,2011,1635281.256,2174795.824,1165148.793
YLDs (Years Lived with Disability),England,Male,All ages,Musculoskeletal disorders,Rate,2011,2546.281181,3388.658273,1807.334067
YLDs (Years Lived with Disability),England,Female,All ages,Musculoskeletal disorders,Rate,2011,3525.194152,4703.164817,2510.816386
YLDs (Years Lived with Disability),England,Both,All ages,Musculoskeletal disorders,Rate,2011,3043.178562,4047.188828,2168.285007
YLDs (Years Lived with Disability),England,Male,Age-standardized,Musculoskeletal disorders,Rate,2011,2032.129651,2701.52683,1450.293211
